,Year,RC_ID,Region,GIS Code,Ramp,Begin Milepoint,End Milepoint,Roadway Begin Description,Roadway End Description,Municipality,Signing,Route Number,Road Name,AADT,Count Type
13732,2014,05_3264,11,27397301.0,Y,0.0,0.37,I295 SB (OFF),UNION TNPK,NEW YORK CITY,,,I295 EXIT 2,4975,FORECAST
13733,2014,05_3265,11,27397401.0,Y,0.0,0.29,UNION TNPK,I295 SB (ON),NEW YORK CITY,,,I295 EXIT 2,1964,FORECAST
13734,2014,05_3266,11,27636701.0,Y,0.0,0.2,RAMP BEGINS,DIVERGE,NEW YORK CITY,,,I295 EXIT 3,5008,FORECAST
13735,2014,05_3267,11,27397501.0,Y,0.0,0.2,I295 SB (OFF),73RD AVE,NEW YORK CITY,,,I295 EXIT 3,6886,FORECAST
13736,2014,05_3268,11,27386301.0,Y,0.11,0.51,DIVERGE TO I295 SB&NB,I295 NB (ON),NEW YORK CITY,,,I495 EXIT 27,18503,FORECAST
13737,2014,05_3269,11,27397601.0,Y,0.35,0.7,DIVERGE TO I495 EB&WB,I495 WB (ON),NEW YORK CITY,,,I295 EXIT 4,5564,FORECAST
13738,2014,05_3270,11,27386401.0,Y,0.0,0.24,I495 EB (OFF),DIVERGE TO I295 NB&SB,NEW YORK CITY,,,I495 EXIT 27,13456,FORECAST
13739,2014,05_3271,11,27398101.0,Y,0.0,0.3,RAMP BEGINS,RAMP ENDS,NEW YORK CITY,,,I295 EXIT 5,10512,FORECAST
13740,2014,05_3272,11,27398201.0,Y,0.0,0.32,NY25A (OFF),I295 SB (ON),NEW YORK CITY,,,I295 EXIT 5,10557,FORECAST
13741,2014,05_3273,11,27398301.0,Y,0.0,0.19,NY25A (OFF),I295 NB (ON),NEW YORK CITY,,,I295 EXIT 5,4881,FORECAST
13742,2014,05_3274,11,27398401.0,Y,0.0,0.28,I295 SB (OFF),NY25A (ON),NEW YORK CITY,,,I295 EXIT 5,5658,FORECAST
13743,2014,05_3275,11,27636801.0,Y,0.0,0.23,RAMP BEGINS,RAMP ENDS,NEW YORK CITY,,,I295 EXIT 6,10291,FORECAST
13744,2014,05_3276,11,27636901.0,Y,0.0,0.39,35TH AVE,I295 NB (ON),NEW YORK CITY,,,I295 EXIT 6,2239,FORECAST
13745,2014,05_3277,11,27637001.0,Y,0.0,0.28,I295 SB (OFF),35TH AVE,NEW YORK CITY,,,I295 EXIT 6,3276,FORECAST
13746,2014,05_3278,11,27637101.0,Y,0.0,0.28,35TH AVE,I295 SB (ON),NEW YORK CITY,,,I295 EXIT 6,10972,FORECAST
13747,2014,05_3279,11,27637201.0,Y,0.0,0.39,RAMP BEGINS,RAMP ENDS,NEW YORK CITY,,,I295 AT 26TH AV,2814,FORECAST
13748,2014,05_3280,11,27397701.0,Y,0.0,0.33,I295 SB (OFF),26TH AVE,NEW YORK CITY,,,I295 AT 26TH AV,4032,FORECAST
13749,2014,05_3281,11,27397801.0,Y,0.0,0.39,I295 NB (OFF),907A (ON),NEW YORK CITY,,,I295 EXIT 7,10152,FORECAST
13750,2014,05_3282,11,27397901.0,Y,0.0,0.35,907A (OFF),I295 SB (ON),NEW YORK CITY,,,I295 EXIT 7,14155,FORECAST
13751,2014,05_3306,11,27562801.0,Y,0.22,0.49,DIVERGE TO 907M SB,I495 WB (ON),NEW YORK CITY,,,I495 AT NY907M,37883,FORECAST
13752,2014,05_3307,11,27565501.0,Y,0.0,0.19,907M NB (OFF),DIVERGE TO I495,NEW YORK CITY,,,I495 AT NY907M,23207,FORECAST
13753,2014,05_3310,11,27385901.0,Y,0.56,0.74,DIVERGE TO I678,I495 EB (ON),NEW YORK CITY,,,I495 AT NY907M,13785,FORECAST
13754,2014,05_3311,11,27566301.0,Y,0.0,0.2,I495 WB (OFF),MERGE TO 907M,NEW YORK CITY,,,I495 AT I678 IN,17849,FORECAST
13755,2014,05_3312,11,27562901.0,Y,0.0,0.08,I495 WB (OFF),HORACE HARDING EXPY,NEW YORK CITY,,,I495 AT I678 IN,9744,FORECAST
13756,2014,05_3316,11,27387001.0,Y,0.0,0.18,146TH ST,I495 EB ON,NEW YORK CITY,,,I495 AT NY907M,6149,FORECAST
13757,2014,05_3317,11,27803301.0,Y,0.0,0.17,I495 WB ON,146TH ST,NEW YORK CITY,,,I495 AT NY907M,6442,FORECAST
13758,2014,05_3318,11,27387101.0,Y,0.0,0.24,KISSENA BLVD,I495 WB (ON),NEW YORK CITY,,,I495 AT NY907M,9235,FORECAST
13759,2014,05_3319,11,27386901.0,Y,0.0,0.21,I495 EB (OFF),KISSENA BLVD,NEW YORK CITY,,,I495 AT NY907M,10107,FORECAST
13760,2014,05_3320,11,27639801.0,Y,0.0,0.23,PARSONS BLVD,I495 EB (ON),NEW YORK CITY,,,I495 EXITS 24 &,6785,FORECAST
13761,2014,05_3321,11,27387601.0,Y,0.0,0.2,I495 WB (OFF),HORACE HARDING EXPR,NEW YORK CITY,,,I495 EXITS 24 &,7135,FORECAST
13762,2014,05_3322,11,27387501.0,Y,0.0,0.09,I495 EB (OFF),169TH ST,NEW YORK CITY,,,I495 EXITS 24 &,7720,ACTUAL
13763,2014,05_3323,11,27387701.0,Y,0.0,0.16,HORACE HARDING EXPY,I495 WB (ON),NEW YORK CITY,,,I495 EXITS 24 &,7346,FORECAST
13764,2014,05_3325,11,27803401.0,Y,0.0,0.25,I495 WB (OFF),H HARDING EXPY,NEW YORK CITY,,,I495,8866,FORECAST
13765,2014,05_3327,11,27640001.0,Y,0.0,0.26,H HARDING EXPY WB,I495 WB (ON),NEW YORK CITY,,,I495,4840,FORECAST
13766,2014,05_3328,11,27640201.0,Y,0.0,0.2,211ST ST,I495 EB ON,NEW YORK CITY,,,I495 EXIT 28,6054,ACTUAL
13767,2014,05_3329,11,27376501.0,Y,0.0,0.17,I495 WB (OFF),HORACE HARDING EXPY,NEW YORK CITY,,,I495 EXIT 28,5104,FORECAST
13768,2014,05_3330,11,27640301.0,Y,0.0,0.2,I495 EB OFF,SPRINGFIELD BLVD,NEW YORK CITY,,,I495 EXIT 29,5416,FORECAST
13769,2014,05_3331,11,27386501.0,Y,0.0,0.24,SPRINGFIELD BLVD,I495 WB (ON),NEW YORK CITY,,,I495 EXIT 29,6955,FORECAST
13770,2014,05_3332,11,27640501.0,Y,0.0,0.25,I495 EB OFF,W ALLEY RD,NEW YORK CITY,,,I495 EXIT 30,3776,ACTUAL
13771,2014,05_3334,11,27640401.0,Y,0.0,0.25,SPRINGFIELD BLVD,I495 EB ON,NEW YORK CITY,,,I495 EXIT 29 AT,6423,FORECAST
13772,2014,05_3337,11,27640601.0,Y,0.0,0.38,907A NB (OFF),MERGE TO I495 WB ON,NEW YORK CITY,,,I495 EXIT 31,14120,FORECAST
13773,2014,05_3338,11,27566401.0,Y,0.0,0.15,MERGE FROM 907A NB &HORACE,I495 WB (ON),NEW YORK CITY,,,I495 EXIT 31,19433,FORECAST
13774,2014,05_3340,11,27640701.0,Y,0.0,0.3,I495 EB OFF,LITTLE NECK PKWY,NEW YORK CITY,,,I495 EXIT 32,5478,ACTUAL
13775,2014,05_3341,11,27644801.0,Y,0.0,0.26,HORACE HARDING EXPR,I495 WB (ON),NEW YORK CITY,,,I495 EXIT 32,5456,ACTUAL
13776,2014,05_4007,11,25699201.0,N,0.28,0.51,SUTPHIN BLVD,157TH ST,NEW YORK CITY,,,108TH AVE,1446,FORECAST
13777,2014,05_4011,11,30113201.0,N,0.0,0.22,SUTPHIN BLVD,157TH AVE,NEW YORK CITY,,,109TH AVE,1489,ACTUAL
13778,2014,05_4017,11,30121101.0,N,0.0,0.56,CORONA AVE,46TH AVE,NEW YORK CITY,,,111TH ST,7699,FORECAST
13779,2014,05_4018,11,30121801.0,N,0.0,0.08,14TH RD,14TH AVE,NEW YORK CITY,,,111TH ST,644,FORECAST
13780,2014,05_4020,11,25700101.0,N,0.0,0.53,SPRINGFIELD BL,227TH ST,NEW YORK CITY,,,113TH DR,513,FORECAST
13781,2014,05_4022,11,25700301.0,N,0.0,0.55,SPRINGFIELD BL,227TH ST,NEW YORK CITY,,,114TH AVE,694,FORECAST
13782,2014,05_4023,11,25700401.0,N,0.49,0.75,133RD AVE,ROCKAWAY BLVD,NEW YORK CITY,,,114TH PL,929,ACTUAL
13783,2014,05_4024,11,30039801.0,N,0.19,0.62,ROOSEVELT AVE,NORTHERN BLVD,NEW YORK CITY,,,114TH ST,6737,FORECAST
13784,2014,05_4025,11,30123301.0,N,0.0,0.08,FARMERS BLVD,191ST ST,NEW YORK CITY,,,116TH AVE,3502,FORECAST
13785,2014,05_4026,11,25700801.0,N,0.34,0.47,135TH AVE,133RD AVE,NEW YORK CITY,,,116TH ST,577,ACTUAL
13786,2014,05_4027,11,30124001.0,N,1.48,1.53,234TH ST,235TH ST,NEW YORK CITY,,,118TH AVE,4458,FORECAST
13787,2014,05_4028,11,30124201.0,N,0.0,0.2,POPPENHSEN AVE,9TH AVE,NEW YORK CITY,,,119TH ST,591,FORECAST
13788,2014,05_4032,11,30124401.0,N,0.0,0.14,VAN WYCK EXPY SR N,142ND ST,NEW YORK CITY,,,120TH AVE,469,ACTUAL
13789,2014,05_4033,11,30124701.0,N,0.0,0.22,STUPHIN BLVD,155TH ST,NEW YORK CITY,,,120TH AVE,404,ACTUAL
13790,2014,05_4036,11,30125101.0,N,1.53,2.43,FRAN LEWIS BLVD,238TH ST,NEW YORK CITY,,,120TH AVE,3716,ACTUAL
13791,2014,05_4038,11,30126101.0,N,1.13,1.35,9TH AVE,5TH AVE,NEW YORK CITY,,,123RD ST,317,FORECAST
13792,2014,05_4040,11,30127001.0,N,0.21,0.83,7TH AVE,20TH AVE,NEW YORK CITY,,,126TH ST,1040,ACTUAL
13793,2014,05_4041,11,30117801.0,N,0.58,1.25,ROCKAWAY BLVD,109TH AVE,NEW YORK CITY,,,127TH ST,940,FORECAST
13794,2014,05_4042,11,30118601.0,N,0.0,0.34,109TH AVE,LIBERTY AVE,NEW YORK CITY,,,127TH ST,2783,ACTUAL
13795,2014,05_4043,11,30118701.0,N,0.0,0.52,LIBERTY AVE,ATLANTIC AVE,NEW YORK CITY,,,127TH ST,1807,FORECAST
13796,2014,05_4050,11,30128401.0,N,0.0,0.13,JAMAICA AVE,HILLSIDE,NEW YORK CITY,,,130TH ST,2752,FORECAST
13797,2014,05_4051,11,30129101.0,N,0.0,0.07,178TH PL,FARMERS BLVD,NEW YORK CITY,,,131ST AVE,246,FORECAST
13798,2014,05_4052,11,30129201.0,N,0.53,0.67,226TH ST,229TH ST,NEW YORK CITY,,,131ST AVE,2319,ACTUAL
13799,2014,05_4055,11,25705501.0,N,2.53,2.59,VAN WYCK S SR,134TH ST,NEW YORK CITY,,,134TH ST,1076,ACTUAL
13800,2014,05_4056,11,30132901.0,N,0.0,0.28,31ST ST,135TH PL,NEW YORK CITY,,,135TH AVE,1210,ACTUAL
13801,2014,05_4060,11,30135101.0,N,0.0,0.36,224TH ST,230TH PL FRAN LEWIS BLVD,NEW YORK CITY,,,138TH AVE,1910,FORECAST
13802,2014,05_4062,11,25703101.0,N,0.0,0.25,JAMAICA AVE,ARCHER AVE,NEW YORK CITY,,,138TH PL,2995,FORECAST
13803,2014,05_4066,11,25703401.0,N,0.9,1.35,FARMERS BLVD,SPRINGFIELD BL,NEW YORK CITY,,,140TH AVE,5192,ACTUAL
13804,2014,05_4068,11,25703601.0,N,0.0,0.51,ROCKAWAY BLVD,N CONDUIT AVE,NEW YORK CITY,,,142ND ST,910,FORECAST
13805,2014,05_4069,11,30138501.0,N,0.0,0.21,111TH AVE,109TH AVE,NEW YORK CITY,,,142ND ST,897,ACTUAL
13806,2014,05_4070,11,25703701.0,N,0.0,0.38,135TH AVE,ROCKAWAY BLVD,NEW YORK CITY,,,143RD ST,2404,FORECAST
13807,2014,05_4071,11,30139501.0,N,0.09,0.18,14TH AVE,PARSONS BLVD,NEW YORK CITY,,,144TH PL,855,ACTUAL
13808,2014,05_4072,11,30142301.0,N,0.06,0.11,91ST AVE,ARCHER AVE,NEW YORK CITY,,,146TH ST,2001,FORECAST
13809,2014,05_4074,11,25704001.0,N,1.38,1.59,232ND ST,BROOKVILLE BLVD,NEW YORK CITY,,,147TH AVE,10371,FORECAST
13810,2014,05_4075,11,25704001.0,N,1.59,2.47,BROOKVILLE BLVD,FRAN LEWIS BLVD,NEW YORK CITY,,,147TH AVE,4567,FORECAST
13811,2014,05_4077,11,30156201.0,N,0.0,0.21,90TH AVE,HILLSIDE AVE,NEW YORK CITY,,,148TH ST,2316,FORECAST
13812,2014,05_4079,11,25704501.0,N,1.78,1.91,253RD ST,WELLER LA,NEW YORK CITY,,,149TH RD,899,FORECAST
13813,2014,05_4080,11,25704601.0,N,2.62,2.74,JAMAICA AVE,90TH AVE,NEW YORK CITY,,,149TH ST,1979,FORECAST
13814,2014,05_4082,11,25704801.0,N,0.0,0.58,110TH ST,COLLEGE PT BLVD,NEW YORK CITY,,,14TH RD,1812,FORECAST
13815,2014,05_4083,11,30158201.0,N,0.07,0.09,150TH AVE,134TH ST,NEW YORK CITY,,,150TH AVE,2944,FORECAST
13816,2014,05_4085,11,27856001.0,N,0.0,0.61,SUTPHIN BLVD,JAMACIA AVE,NEW YORK CITY,,,150TH ST,6503,ACTUAL
13817,2014,05_4086,11,27856001.0,N,0.61,0.93,JAMACIA AVE,NY25 HILLSIDE AVE,NEW YORK CITY,,,150TH ST,3731,FORECAST
13818,2014,05_4088,11,27856301.0,N,1.87,2.61,CIE SR W,3RD AVE,NEW YORK CITY,,,150TH ST,1876,FORECAST
13819,2014,05_4089,11,25705101.0,N,0.05,0.64,79TH ST,153RD AVE,NEW YORK CITY,,,151ST AVE,4437,ACTUAL
13820,2014,05_4090,11,25705201.0,N,0.05,0.43,79TH ST,151 & 153RD ST,NEW YORK CITY,,,153RD AVE,2548,FORECAST
13821,2014,05_4091,11,25705201.0,N,0.43,0.58,151 & 153RD ST,CROSS BAY BLVD,NEW YORK CITY,,,153RD AVE,7102,ACTUAL
13822,2014,05_4092,11,25705301.0,N,2.38,2.71,JAMAICA AVE,HILLSIDE AVE,NEW YORK CITY,,,153RD ST,4809,FORECAST
13823,2014,05_4094,11,25705501.0,N,0.06,0.65,79TH ST,153RD AVE,NEW YORK CITY,,,155TH AVE,2886,ACTUAL
13824,2014,05_4096,11,25705701.0,N,2.3,2.43,109TH AVE,108TH AVE,NEW YORK CITY,,,157TH ST,2952,ACTUAL
13825,2014,05_4100,11,25706101.0,N,3.44,3.61,NORMAL RD,84TH DR,NEW YORK CITY,,,161ST ST,2041,FORECAST
13826,2014,05_4101,11,25706201.0,N,0.0,0.31,JAMAICA AVE,HILLSIDE AVE,NEW YORK CITY,,,162ND ST,3938,FORECAST
13827,2014,05_4103,11,25706301.0,N,0.0,0.31,JAMAICA AVE,HILLSIDE AVE,NEW YORK CITY,,,163RD ST,4587,ACTUAL
13828,2014,05_4105,11,25706401.0,N,1.97,2.26,JAMIACA AVE,HILLSIDE AVE,NEW YORK CITY,,,164TH ST,3420,FORECAST
13829,2014,05_4106,11,25706501.0,N,1.76,2.32,LIBERTY AVE,HILLSIDE AVE,NEW YORK CITY,,,165TH ST,3808,FORECAST
13830,2014,05_4108,11,25706701.0,N,0.2,0.37,JAMAICA AVE,HILLSIDE AVE,NEW YORK CITY,,,168TH PL,1334,FORECAST
13831,2014,05_4110,11,25706901.0,N,2.89,3.18,JAMAICA AVE,HILLSIDE AVE,NEW YORK CITY,,,169TH ST,5640,FORECAST
13832,2014,05_4111,11,25706901.0,N,7.41,7.57,29TH AVE,FRAN LEWIS BLVD,NEW YORK CITY,,,169TH ST,1295,ACTUAL
13833,2014,05_4112,11,25707001.0,N,2.87,3.17,JAMAICA AVE,HILLSIDE AVE,NEW YORK CITY,,,170TH ST,4081,FORECAST
13834,2014,05_4113,11,25707101.0,N,2.84,2.96,JAMAICA AVE,90TH AVE,NEW YORK CITY,,,171ST ST,2255,FORECAST
13835,2014,05_4116,11,27865501.0,N,0.05,0.25,106TH AVE,LIBERTY AVE,NEW YORK CITY,,,177TH ST,6268,ACTUAL
13836,2014,05_4118,11,25707601.0,N,3.19,3.52,JAMAICA AVE,HILLSIDE AVE,NEW YORK CITY,,,180TH ST,2913,FORECAST
13837,2014,05_4121,11,25708101.0,N,2.71,2.83,116TH AVE,LINDEN BLVD,NEW YORK CITY,,,191ST ST,1236,FORECAST
13838,2014,05_4129,11,25709201.0,N,7.1,7.28,58TH AVE,56TH AVE,NEW YORK CITY,,,223RD ST,1081,ACTUAL
13839,2014,05_4131,11,25709401.0,N,1.16,1.94,138TH AVE,121 ST/F LEWS,NEW YORK CITY,,,225TH ST,4144,FORECAST
13840,2014,05_4132,11,25709501.0,N,1.3,1.56,MERRICK BLVD,131ST AVE,NEW YORK CITY,,,226TH ST,1240,FORECAST
13841,2014,05_4133,11,25709601.0,N,3.34,3.39,114TH AVE,113TH DR,NEW YORK CITY,,,227TH ST,660,FORECAST
13842,2014,05_4134,11,25709701.0,N,1.3,1.56,MERRICK BLVD,131ST AVE,NEW YORK CITY,,,229TH ST,913,FORECAST
13843,2014,05_4136,11,30227501.0,N,0.17,0.3,69TH AVE,67TH AVE,NEW YORK CITY,,,230TH ST,2237,FORECAST
13844,2014,05_4137,11,25710001.0,N,0.61,1.71,133RD AVE,LINDEN BLVD,NEW YORK CITY,,,234TH ST,1791,ACTUAL
13845,2014,05_4138,11,25710101.0,N,2.7,2.78,118TH AVE,CROSS ISL PKWY SR,NEW YORK CITY,,,235TH ST,2270,ACTUAL
13846,2014,05_4139,11,25710201.0,N,0.0,0.46,130TH ST,120TH ST,NEW YORK CITY,,,237TH ST,1845,ACTUAL
13847,2014,05_4151,11,25711201.0,N,0.16,0.31,149TH AVE,148TH AVE,NEW YORK CITY,,,257TH ST,1920,FORECAST
13848,2014,05_4188,11,25714601.0,N,4.85,5.18,NATIONAL ST,108TH ST,NEW YORK CITY,,,43RD AVE,6070,ACTUAL
13849,2014,05_4192,11,25715001.0,N,7.29,7.48,BOWNE ST,PARSONS BLVD,NEW YORK CITY,,,45TH AVE,9348,FORECAST
13850,2014,05_4197,11,25715401.0,N,9.74,10.4,CLEARVIEW EXPY SR S,216TH ST,NEW YORK CITY,,,48TH AVE,8324,ACTUAL
13851,2014,05_4199,11,25715501.0,N,2.35,3.39,NORTHERN BLVD,IN278 SR W,NEW YORK CITY,,,48TH ST,4024,ACTUAL
13852,2014,05_4219,11,25716801.0,N,8.33,8.8,218TH ST,CLOVERDALE BLVD,NEW YORK CITY,,,56TH AVE,6754,FORECAST
13853,2014,05_4221,11,25739001.0,N,0.0,0.34,100TH ST,108TH ST,NEW YORK CITY,,,MARTENSE AVE,4035,ACTUAL
13854,2014,05_4224,11,25717301.0,N,8.74,8.88,SPRINGFIELD BLVD,223RD ST,NEW YORK CITY,,,58TH AVE,1081,ACTUAL
13855,2014,05_4238,11,25718801.0,N,3.09,3.61,KISSENA BLVD,164TH ST,NEW YORK CITY,,,65TH AVE,4647,ACTUAL
13856,2014,05_4264,11,30119201.0,N,0.0,0.51,JAMAICA AVE,ATLANTIC AVE,NEW YORK CITY,,,80TH ST,2611,ACTUAL
13857,2014,05_4268,11,27761601.0,N,1.76,2.13,LIBERTY AVE,ROCKAWAY BLVD,NEW YORK CITY,,,81ST ST,2093,ACTUAL
13858,2014,05_4273,11,25721301.0,N,1.12,1.23,SHORE PKWY SR W,155TH AVE,NEW YORK CITY,,,84TH ST,3671,ACTUAL
13859,2014,05_4274,11,25721301.0,N,2.0,2.3,SUTTER AVE,LIBERTY AVE,NEW YORK CITY,,,84TH ST,5649,FORECAST
13860,2014,05_4278,11,25721701.0,N,0.43,0.49,254TH ST,LITTLE NK PKWY,NEW YORK CITY,,,87TH DR,1609,FORECAST
13861,2014,05_4279,11,25721801.0,N,0.1,0.16,254TH ST,LITTLE NK PKWY,NEW YORK CITY,,,87TH RD,200,ACTUAL
13862,2014,05_4283,11,25722401.0,N,1.14,1.22,151ST AVE,GOLD RD,NEW YORK CITY,,,89TH ST,4444,ACTUAL
13863,2014,05_4296,11,27761301.0,N,0.0,0.59,165TH AVE,160TH AVE,NEW YORK CITY,,,99TH ST,1506,FORECAST
13864,2014,05_4308,11,25725001.0,N,0.0,0.39,KISSENA BLVD,PARSONS BLVD,NEW YORK CITY,,,BARCLAY AVE,1312,ACTUAL
13865,2014,05_4312,11,25725501.0,N,0.0,0.14,SHORE FRNT PKY,ROCKWY BCH BLV,NEW YORK CITY,,,BEACH 102ND ST,1850,FORECAST
13866,2014,05_4316,11,25725901.0,N,0.13,0.36,ROCKAWAY BCH BLVD,NEWPORT AVE,NEW YORK CITY,,,BEACH 147TH ST,980,FORECAST
13867,2014,05_4318,11,25726101.0,N,0.13,0.64,SEAGRIT BLVD,CORNAGA AVE,NEW YORK CITY,,,BEACH 19TH ST,3027,FORECAST
13868,2014,05_4322,11,25726501.0,N,0.26,0.3,ROCKAWAY FWY,BCH CHANNEL DR,NEW YORK CITY,,,BEACH 73RD ST,5594,FORECAST
13869,2014,05_4333,11,25729001.0,N,0.67,0.8,69TH AVE,67TH AVE,NEW YORK CITY,,,CLOVERDALE BLVD,1075,ACTUAL
13870,2014,05_4355,11,25732301.0,N,0.09,0.17,REX RD,POLHEMUS AVE,NEW YORK CITY,,,FERN PL,735,ACTUAL
13871,2014,05_4356,11,25732401.0,N,0.0,0.22,SEAGRIT BLVD,PLAINVIEW AVE,NEW YORK CITY,,,FERNSIDE PL,1646,FORECAST
13872,2014,05_4357,11,25732801.0,N,0.0,0.26,JAMAICA AVE,PARK LANE S,NEW YORK CITY,,,FOREST PKWY,3262,ACTUAL
13873,2014,05_4377,11,25735501.0,N,0.0,0.1,HOOK CREEK BLV,NASSAU CO LINE,NEW YORK CITY,,,HUNGRY HRBR RD,12608,FORECAST
13874,2014,05_4400,11,25738001.0,N,3.46,3.89,NORTHERN BLVD,39TH RD,NEW YORK CITY,,,LITTLE NECK PKY,4220,FORECAST
13875,2014,05_4403,11,25738301.0,N,0.0,0.14,215TH ST,56TH AVE,NEW YORK CITY,,,LUKE PL,3100,ACTUAL
13876,2014,05_4421,11,25741401.0,N,0.0,0.24,46TH AVE,164TH ST,NEW YORK CITY,,,PIGEON MEADOW R,13563,ACTUAL
13877,2014,05_4422,11,25741601.0,N,0.0,0.17,FERNSIDE PL,BEACH 19TH ST,NEW YORK CITY,,,PLAINVIEW AVE,4192,FORECAST
13878,2014,05_4431,11,25743701.0,N,4.54,5.37,BEACH 73RD ST,BEACH 56TH ST,NEW YORK CITY,,,ROCKWY BCH BLV,11650,ACTUAL
13879,2014,05_4442,11,25746301.0,N,0.47,0.94,84TH ST,CROSS BAY BLVD,NEW YORK CITY,,,SUTTER AVE,6353,ACTUAL
13880,2014,05_4449,11,25747601.0,N,0.27,0.83,ARLEIGH RD,SHORE RD,NEW YORK CITY,,,WEST DR,693,FORECAST
13881,2014,05_4450,11,25747701.0,N,0.0,0.07,FARMERS BLVD,137TH AVE,NEW YORK CITY,,,WESTGATE ST,3478,FORECAST
13882,2014,05_4453,11,25746001.0,N,1.39,2.21,ASTORIA BLVD,19TH ST,NEW YORK CITY,,,STEINWAY ST,8243,FORECAST
13883,2014,05_4455,11,30124601.0,N,0.05,0.37,143RD ST,STUPHIN BLVD,NEW YORK CITY,,,120TH AVE,1904,FORECAST
13884,2014,05_4479,11,27687001.0,N,0.03,0.13,131ST AVE,130TH AVE,NEW YORK CITY,,,178TH PL,312,ACTUAL
13885,2014,05_6001,11,25698701.0,N,0.0,0.2,RUSSELL ST,160TH AVE,NEW YORK CITY,,,102ND ST,2476,FORECAST
13886,2014,05_6002,11,25735801.0,N,6.37,6.61,COLLEGE POINT BLVD,GRD CENTRL PKY,NEW YORK CITY,,,IN 495 SR WEST,30063,FORECAST
13887,2014,05_6003,11,25735701.0,N,5.4,5.88,GCP,I678,NEW YORK CITY,,,IN 495 SR EAST,41342,FORECAST
13888,2014,05_6004,11,25704701.0,N,2.29,2.54,CI PKWY S,CLINTONVILLE ST,NEW YORK CITY,,,14TH AVE,5948,FORECAST
13889,2014,05_6005,11,27856301.0,N,0.0,0.31,SANFORD AVE,NY25A NORTHERN BLVD,NEW YORK CITY,,,150TH ST,3096,FORECAST
13890,2014,05_6006,11,25706401.0,N,4.41,5.26,IN495,PIDGEON MEADOW RD,NEW YORK CITY,,,164TH ST,13667,FORECAST
13891,2014,05_6007,11,25706801.0,N,3.52,4.46,HILLSIDE AVE,UNION TPK,NEW YORK CITY,,,168TH ST,7658,FORECAST
13892,2014,05_6008,11,25732901.0,N,6.43,7.28,UNION TPKE,IN 495,NEW YORK CITY,,,FRAN LEWIS BLV,9923,FORECAST
13893,2014,05_6009,11,27514301.0,Y,0.0,0.28,DIVERGE FROM I495 WB OFF,MERGE TO I295 SB,NEW YORK CITY,,,I495 EXIT 27,4733,FORECAST
13894,2014,05_6010,11,27398501.0,Y,0.0,0.2,I295 NB (OFF),DIVERGE TO I495 EB&WB,NEW YORK CITY,,,I295 EXIT 4,9759,FORECAST
13895,2014,05_6011,11,27781201.0,N,0.0,0.67,48TH AVE,HORACE HARDIN EXP,NEW YORK CITY,,,OCEANIA ST,2181,FORECAST
13896,2014,05_6012,11,25727101.0,N,0.0,1.35,86TH AVE,495I,NEW YORK CITY,,,BELL BLVD,7582,FORECAST
13897,2014,05_6013,11,25715601.0,N,0.39,0.96,11TH ST,HUNTERS PT AVE,NEW YORK CITY,,,49TH AVE,11707,FORECAST
13898,2014,05_6016,11,25731301.0,N,1.07,1.22,61ST AVE,54TH AVE,NEW YORK CITY,,,DOUGLASTN PKY,9229,FORECAST
13899,2014,05_6018,11,25738701.0,N,0.21,0.72,COMMN WLTH BL,THORNHILL AVE,NEW YORK CITY,,,MARATHON PKWY,5973,FORECAST
13900,2014,05_6019,11,25711701.0,N,7.21,8.49,BAYSIDE LA,BELL BLVD,NEW YORK CITY,,,26TH AVE,13515,FORECAST
13901,2014,05_6020,11,25713001.0,N,6.26,7.21,FRAN LEWIS BLVD,BELL BLVD,NEW YORK CITY,,,32ND AVE,4494,FORECAST
13902,2014,05_6021,11,25713401.0,N,8.17,8.99,FRAN LEWIS BLVD,BELL BLVD,NEW YORK CITY,,,35TH AVE,11197,FORECAST
13903,2014,05_6023,11,25744201.0,N,0.0,0.22,47TH AVE,CLEARVIEW EXPY,NEW YORK CITY,,,ROCKY HILL RD,7600,FORECAST
13904,2014,05_6024,11,25716101.0,N,7.42,8.79,UNDERHILL AVE,BELL BLVD,NEW YORK CITY,,,53RD AVE,3742,FORECAST
13905,2014,05_6025,11,25720801.0,N,0.0,0.16,PARK LANE S,AUSTIN ST,NEW YORK CITY,,,80TH RD,3466,FORECAST
13906,2014,05_6026,11,30129501.0,N,0.17,1.5,116TH ST,140TH ST,NEW YORK CITY,,,133RD AVE,4800,FORECAST
13907,2014,05_6027,11,30113101.0,N,1.47,1.68,VAN WYCK EXPY,LAKEWOOD AVE,NEW YORK CITY,,,109TH AVE,7408,FORECAST
13908,2014,05_6028,11,25737501.0,N,2.78,3.38,133RD ST,SUTPHIN BLVD,NEW YORK CITY,,,LIBERTY AVE,22233,FORECAST
13909,2014,05_6029,11,25698501.0,N,2.48,2.94,127TH ST,REMINGTON ST,NEW YORK CITY,,,101ST AVE,7668,FORECAST
13910,2014,05_6030,11,30119401.0,N,0.0,0.74,MYRTLE AVE,METROPOLITAN AVE,NEW YORK CITY,,,80TH ST,13867,FORECAST
13911,2014,05_6031,11,25723101.0,N,1.69,2.09,VAN WYCK EXPY S,SUTPHIN BLVD,NEW YORK CITY,,,94TH AVE,10643,ACTUAL
